States,Transaction_Year,Quarters,Transaction_Type,Transaction_Count,Transaction_Amount,District
tamil-nadu,2022,1,TOTAL,2421741,5048000351.991163,kallakkurichi district
tamil-nadu,2022,1,TOTAL,2943580,5372428494.6229515,viluppuram district
tamil-nadu,2022,1,TOTAL,1639483,3677396086.543876,pudukkottai district
tamil-nadu,2022,1,TOTAL,834022,1744613505.1576376,perambalur district
tamil-nadu,2022,1,TOTAL,30679187,51963955887.092926,coimbatore district
tamil-nadu,2022,1,TOTAL,2550440,5676327115.346463,virudhunagar district
tamil-nadu,2022,1,TOTAL,3965199,8412785022.744812,dindigul district
tamil-nadu,2022,1,TOTAL,1828509,4101854018.7768383,sivaganga district
tamil-nadu,2022,1,TOTAL,1345693,3196885065.5183153,tenkasi district
tamil-nadu,2022,1,TOTAL,19802491,27209616572.77708,chengalpattu district
tamil-nadu,2022,1,TOTAL,2597045,5779300862.137162,kanniyakumari district
tamil-nadu,2022,1,TOTAL,2585793,5381065070.681534,tirunelveli district
tamil-nadu,2022,1,TOTAL,21243322,35412374869.409676,thiruvallur district
tamil-nadu,2022,1,TOTAL,2063736,4611206982.381892,theni district
tamil-nadu,2022,1,TOTAL,2755460,5529848785.373485,ranipet district
tamil-nadu,2022,1,TOTAL,3415879,7554607821.660087,namakkal district
tamil-nadu,2022,1,TOTAL,4693455,9294845509.816792,vellore district
tamil-nadu,2022,1,TOTAL,1013347,2334746608.8726997,thiruvarur district
tamil-nadu,2021,3,TOTAL,3736365,8136231980.2489195,tiruchirappalli district
tamil-nadu,2021,3,TOTAL,1028742,2349967987.7481923,ramanathapuram district
tamil-nadu,2021,3,TOTAL,8122339,14578072272.708693,krishnagiri district
tamil-nadu,2021,3,TOTAL,2771525,5246388698.49807,cuddalore district
tamil-nadu,2021,3,TOTAL,9646258,14550143056.676136,kancheepuram district
tamil-nadu,2021,3,TOTAL,8398025,15282996499.831757,tiruppur district
tamil-nadu,2021,3,TOTAL,3165112,6750977106.361298,dharmapuri district
tamil-nadu,2021,3,TOTAL,1648598,3549683754.7758408,thoothukkudi district
tamil-nadu,2021,3,TOTAL,2123436,4642138035.103878,thanjavur district
tamil-nadu,2021,3,TOTAL,5142737,11208939183.589071,madurai district
tamil-nadu,2021,3,TOTAL,2496046,5012701130.634172,tiruvannamalai district
tamil-nadu,2021,3,TOTAL,8972048,18517560410.078224,salem district
tamil-nadu,2021,3,TOTAL,1080569,2291158512.005002,nagapattinam district
tamil-nadu,2021,3,TOTAL,2250740,4279948252.118585,tirupathur district
tamil-nadu,2021,3,TOTAL,658430,1302833298.3803225,ariyalur district
tamil-nadu,2021,3,TOTAL,60971210,100463999673.28705,chennai district
tamil-nadu,2021,3,TOTAL,1147621,2226960234.278348,the nilgiris district
tamil-nadu,2021,3,TOTAL,4668549,9015063256.621798,erode district
tamil-nadu,2021,3,TOTAL,1215220,2538560234.489727,karur district
tamil-nadu,2021,3,TOTAL,1635742,3336289610.826971,kallakkurichi district
tamil-nadu,2021,3,TOTAL,2157103,3952931604.1340733,viluppuram district
tamil-nadu,2021,3,TOTAL,1151943,2522917992.224124,pudukkottai district
tamil-nadu,2021,3,TOTAL,569636,1164081951.2492151,perambalur district
tamil-nadu,2021,3,TOTAL,20245762,33773953433.753265,coimbatore district
tamil-nadu,2021,3,TOTAL,1750490,3906229438.3320065,virudhunagar district
tamil-nadu,2021,3,TOTAL,2698900,5791216155.941603,dindigul district
tamil-nadu,2021,3,TOTAL,1290549,2864305904.0258627,sivaganga district
tamil-nadu,2021,3,TOTAL,974832,2236394720.4405456,tenkasi district
tamil-nadu,2021,3,TOTAL,14140388,19685011908.63714,chengalpattu district
tamil-nadu,2021,3,TOTAL,1877533,4143575246.889376,kanniyakumari district
tamil-nadu,2021,3,TOTAL,1846166,3848343515.85966,tirunelveli district
tamil-nadu,2021,3,TOTAL,15395149,26049988524.55871,thiruvallur district
tamil-nadu,2021,3,TOTAL,1367368,3070541723.4354496,theni district
tamil-nadu,2021,3,TOTAL,1899157,3748580002.32146,ranipet district
tamil-nadu,2021,3,TOTAL,2234405,5151268721.204435,namakkal district
tamil-nadu,2021,3,TOTAL,3162215,6375710716.318077,vellore district
tamil-nadu,2021,3,TOTAL,716496,1641658306.3405278,thiruvarur district
tamil-nadu,2021,4,TOTAL,4814042,10030942198.946257,tiruchirappalli district
tamil-nadu,2021,4,TOTAL,1246669,2780827994.330324,ramanathapuram district
tamil-nadu,2021,4,TOTAL,10363352,18220873236.79904,krishnagiri district
tamil-nadu,2021,4,TOTAL,3416287,6301578485.45392,cuddalore district
tamil-nadu,2021,4,TOTAL,11777894,17286201190.039677,kancheepuram district
tamil-nadu,2021,4,TOTAL,11167439,18701118258.10759,tiruppur district
tamil-nadu,2021,4,TOTAL,4084248,8521324061.002514,dharmapuri district
tamil-nadu,2021,4,TOTAL,2046353,4257749141.726399,thoothukkudi district
tamil-nadu,2021,4,TOTAL,2623667,5525021230.471263,thanjavur district
tamil-nadu,2021,4,TOTAL,6309318,13464800515.296556,madurai district
tamil-nadu,2021,4,TOTAL,3112963,6154998056.425686,tiruvannamalai district
tamil-nadu,2021,4,TOTAL,11783515,22754882844.82726,salem district
tamil-nadu,2021,4,TOTAL,1340753,2671430043.215294,nagapattinam district
tamil-nadu,2021,4,TOTAL,2872662,5331962361.389108,tirupathur district
tamil-nadu,2021,4,TOTAL,807477,1566152800.1608644,ariyalur district
tamil-nadu,2021,4,TOTAL,76229690,118203166308.69281,chennai district
tamil-nadu,2021,4,TOTAL,1558845,2857114042.709935,the nilgiris district
tamil-nadu,2021,4,TOTAL,6109637,11279232350.572426,erode district
tamil-nadu,2021,4,TOTAL,1566335,3172350948.0010557,karur district
tamil-nadu,2021,4,TOTAL,2028745,4010952254.763807,kallakkurichi district
tamil-nadu,2021,4,TOTAL,2599072,4570490420.456165,viluppuram district
tamil-nadu,2021,4,TOTAL,1443125,3057748358.646205,pudukkottai district
tamil-nadu,2021,4,TOTAL,725923,1433931161.9791088,perambalur district
tamil-nadu,2021,4,TOTAL,27081380,43635817078.197556,coimbatore district
tamil-nadu,2021,4,TOTAL,2263404,5079440715.649944,virudhunagar district
tamil-nadu,2021,4,TOTAL,3475465,7239639952.948546,dindigul district
tamil-nadu,2021,4,TOTAL,1587767,3433446160.6470966,sivaganga district
tamil-nadu,2021,4,TOTAL,1188367,2702877027.9242544,tenkasi district
tamil-nadu,2021,4,TOTAL,17730987,23840432091.35557,chengalpattu district
tamil-nadu,2021,4,TOTAL,2366555,5119949451.254862,kanniyakumari district
tamil-nadu,2021,4,TOTAL,2274498,4618519539.499913,tirunelveli district
tamil-nadu,2021,4,TOTAL,19146359,31072880036.32846,thiruvallur district
tamil-nadu,2021,4,TOTAL,1763910,3864287525.995989,theni district
tamil-nadu,2021,4,TOTAL,2380328,4599239984.944193,ranipet district
tamil-nadu,2021,4,TOTAL,2959616,6469090317.722906,namakkal district
tamil-nadu,2021,4,TOTAL,4017284,7912499851.957881,vellore district
tamil-nadu,2021,4,TOTAL,892045,1980984596.362946,thiruvarur district
tamil-nadu,2021,2,TOTAL,2802791,5989876679.724473,tiruchirappalli district
tamil-nadu,2021,2,TOTAL,798185,1781472318.7188895,ramanathapuram district
tamil-nadu,2021,2,TOTAL,5709389,10202810394.134584,krishnagiri district
tamil-nadu,2021,2,TOTAL,2104002,3951860482.8076982,cuddalore district
tamil-nadu,2021,2,TOTAL,6712965,10372666957.168972,kancheepuram district
tamil-nadu,2021,2,TOTAL,5150795,9379303653.11161,tiruppur district
tamil-nadu,2021,2,TOTAL,2359010,4862765621.436455,dharmapuri district
tamil-nadu,2021,2,TOTAL,1235343,2578339769.1596274,thoothukkudi district
tamil-nadu,2021,2,TOTAL,1640555,3416074243.8248944,thanjavur district
tamil-nadu,2021,2,TOTAL,3953976,8300059490.344873,madurai district
tamil-nadu,2021,2,TOTAL,1985072,3856475911.7971444,tiruvannamalai district
tamil-nadu,2021,2,TOTAL,6557056,13210082950.603289,salem district
tamil-nadu,2021,2,TOTAL,791395,1603740775.831827,nagapattinam district
tamil-nadu,2021,2,TOTAL,1664696,3096439056.0077715,tirupathur district
tamil-nadu,2021,2,TOTAL,497484,968590644.6844518,ariyalur district
tamil-nadu,2021,2,TOTAL,43737916,74499227803.6517,chennai district
tamil-nadu,2021,2,TOTAL,810947,1566496075.5969553,the nilgiris district
tamil-nadu,2021,2,TOTAL,3273510,6223483781.161043,erode district
tamil-nadu,2021,2,TOTAL,878890,1756585805.1623807,karur district
tamil-nadu,2021,2,TOTAL,1265522,2528572642.064455,kallakkurichi district
tamil-nadu,2021,2,TOTAL,1691100,3055469304.042017,viluppuram district
tamil-nadu,2021,2,TOTAL,887414,1878724769.0651233,pudukkottai district
tamil-nadu,2021,2,TOTAL,435091,918814447.3710897,perambalur district
tamil-nadu,2021,2,TOTAL,13478464,22760967333.98004,coimbatore district
tamil-nadu,2021,2,TOTAL,1328980,2829209746.352104,virudhunagar district
tamil-nadu,2021,2,TOTAL,1926229,4084399404.4486322,dindigul district
tamil-nadu,2021,2,TOTAL,991039,2138901770.5194092,sivaganga district
tamil-nadu,2021,2,TOTAL,747381,1613264780.7995117,tenkasi district
tamil-nadu,2021,2,TOTAL,10075805,14457269251.206604,chengalpattu district
tamil-nadu,2021,2,TOTAL,1398479,3021399531.8626623,kanniyakumari district
tamil-nadu,2021,2,TOTAL,1372707,2810892734.1594667,tirunelveli district
tamil-nadu,2021,2,TOTAL,10992425,19318347570.29032,thiruvallur district
tamil-nadu,2021,2,TOTAL,1006998,2256366700.018511,theni district
tamil-nadu,2021,2,TOTAL,1430560,2810335099.931938,ranipet district
tamil-nadu,2021,2,TOTAL,1575727,3596658592.319852,namakkal district
tamil-nadu,2021,2,TOTAL,2319925,4575493116.641008,vellore district
tamil-nadu,2021,2,TOTAL,570619,1215901816.548285,thiruvarur district
tamil-nadu,2021,1,TOTAL,2534430,5757901187.932753,tiruchirappalli district
tamil-nadu,2021,1,TOTAL,631789,1554931692.7774014,ramanathapuram district
tamil-nadu,2021,1,TOTAL,5202492,9440763059.482832,krishnagiri district
tamil-nadu,2021,1,TOTAL,1707504,3517107575.659477,cuddalore district
tamil-nadu,2021,1,TOTAL,7239244,10815729803.342922,kancheepuram district
tamil-nadu,2021,1,TOTAL,4975985,9855808601.269077,tiruppur district
tamil-nadu,2021,1,TOTAL,1935044,4467489202.169479,dharmapuri district
tamil-nadu,2021,1,TOTAL,1024223,2295990424.1404276,thoothukkudi district
tamil-nadu,2021,1,TOTAL,1422654,3220591281.6633296,thanjavur district
tamil-nadu,2021,1,TOTAL,3516926,7776155489.0908375,madurai district
tamil-nadu,2021,1,TOTAL,1645538,3445029710.066068,tiruvannamalai district
tamil-nadu,2021,1,TOTAL,5675889,12397067358.312304,salem district
tamil-nadu,2021,1,TOTAL,689365,1537599764.657482,nagapattinam district
tamil-nadu,2021,1,TOTAL,1373386,2765064695.423464,tirupathur district
tamil-nadu,2021,1,TOTAL,381503,827174237.8486408,ariyalur district
tamil-nadu,2021,1,TOTAL,39623781,67401706552.93741,chennai district
tamil-nadu,2021,1,TOTAL,765592,1525536741.0368812,the nilgiris district
tamil-nadu,2021,1,TOTAL,3015359,6105816825.193926,erode district
tamil-nadu,2021,1,TOTAL,743870,1632503232.2905831,karur district
tamil-nadu,2021,1,TOTAL,992263,2227491859.8830943,kallakkurichi district
tamil-nadu,2021,1,TOTAL,1447099,2796485186.5226917,viluppuram district
tamil-nadu,2021,1,TOTAL,717862,1670160006.5136104,pudukkottai district
tamil-nadu,2021,1,TOTAL,362847,795881350.4264938,perambalur district
tamil-nadu,2021,1,TOTAL,13630124,22657497371.80345,coimbatore district
tamil-nadu,2021,1,TOTAL,1109562,2480352479.604073,virudhunagar district
tamil-nadu,2021,1,TOTAL,1675353,3733288913.068657,dindigul district
tamil-nadu,2021,1,TOTAL,803444,1871616574.1551266,sivaganga district
tamil-nadu,2021,1,TOTAL,586227,1368272015.8617854,tenkasi district
tamil-nadu,2021,1,TOTAL,11689531,15537387199.626888,chengalpattu district
tamil-nadu,2021,1,TOTAL,1190574,2593569110.9656763,kanniyakumari district
tamil-nadu,2021,1,TOTAL,1143931,2464834832.450224,tirunelveli district
tamil-nadu,2021,1,TOTAL,11085004,18895161862.27714,thiruvallur district
tamil-nadu,2021,1,TOTAL,831827,1963096378.715371,theni district
tamil-nadu,2021,1,TOTAL,1250636,2494409737.4287558,ranipet district
tamil-nadu,2021,1,TOTAL,1391436,3321591123.8563447,namakkal district
tamil-nadu,2021,1,TOTAL,2072042,4306538176.971644,vellore district
tamil-nadu,2021,1,TOTAL,472338,1150542258.225264,thiruvarur district
tamil-nadu,2020,3,TOTAL,1609739,3502678622.7949715,tiruchirappalli district
tamil-nadu,2020,3,TOTAL,450267,948111943.4278743,ramanathapuram district
tamil-nadu,2020,3,TOTAL,2701216,4989224721.359926,krishnagiri district
tamil-nadu,2020,3,TOTAL,1103451,2101118231.9752603,cuddalore district
tamil-nadu,2020,3,TOTAL,3333347,5572087481.284177,kancheepuram district
tamil-nadu,2020,3,TOTAL,2654998,5542739051.315315,tiruppur district
tamil-nadu,2020,3,TOTAL,1221794,2483972861.1500587,dharmapuri district
tamil-nadu,2020,3,TOTAL,720309,1430208948.909895,thoothukkudi district
tamil-nadu,2020,3,TOTAL,932026,1944980672.5183542,thanjavur district
tamil-nadu,2020,3,TOTAL,2157858,4867134340.423642,madurai district
tamil-nadu,2020,3,TOTAL,1117986,2109539881.7810178,tiruvannamalai district
tamil-nadu,2020,3,TOTAL,3016579,6990924402.004694,salem district
tamil-nadu,2020,3,TOTAL,442833,905174369.872862,nagapattinam district
tamil-nadu,2020,3,TOTAL,767383,1468351781.2540286,tirupathur district
tamil-nadu,2020,3,TOTAL,290012,560977093.7598886,ariyalur district
tamil-nadu,2020,3,TOTAL,17354210,39868873382.45007,chennai district
tamil-nadu,2020,3,TOTAL,426914,842011481.384361,the nilgiris district
tamil-nadu,2020,3,TOTAL,1662818,3580607368.6476808,erode district
tamil-nadu,2020,3,TOTAL,476013,959688140.4116528,karur district
tamil-nadu,2020,3,TOTAL,709498,1411184195.1598125,kallakkurichi district
tamil-nadu,2020,3,TOTAL,890428,1650714869.6221972,viluppuram district
tamil-nadu,2020,3,TOTAL,511066,1002875479.7404414,pudukkottai district
tamil-nadu,2020,3,TOTAL,248365,486856551.5866273,perambalur district
tamil-nadu,2020,3,TOTAL,6742559,13861133095.484821,coimbatore district
tamil-nadu,2020,3,TOTAL,755042,1537205704.5032408,virudhunagar district
tamil-nadu,2020,3,TOTAL,1046352,2133131071.9329844,dindigul district
tamil-nadu,2020,3,TOTAL,560050,1214796694.780692,sivaganga district
tamil-nadu,2020,3,TOTAL,437580,877523651.9291975,tenkasi district
tamil-nadu,2020,3,TOTAL,5205491,7909757202.294512,chengalpattu district
tamil-nadu,2020,3,TOTAL,807770,1584289202.7996368,kanniyakumari district
tamil-nadu,2020,3,TOTAL,735138,1502249272.994345,tirunelveli district
tamil-nadu,2020,3,TOTAL,5496010,10295422113.34424,thiruvallur district
tamil-nadu,2020,3,TOTAL,536068,1206090412.7910213,theni district
tamil-nadu,2020,3,TOTAL,758850,1435344028.935311,ranipet district
tamil-nadu,2020,3,TOTAL,878266,1988968361.8025646,namakkal district
tamil-nadu,2020,3,TOTAL,1172385,2371471268.3532925,vellore district
tamil-nadu,2020,3,TOTAL,347154,703997543.8828171,thiruvarur district
tamil-nadu,2020,4,TOTAL,2464746,5291331688.157503,tiruchirappalli district
tamil-nadu,2020,4,TOTAL,622498,1360009136.1764975,ramanathapuram district
tamil-nadu,2020,4,TOTAL,5011992,9044884706.251484,krishnagiri district
tamil-nadu,2020,4,TOTAL,1633984,3084770467.789626,cuddalore district
tamil-nadu,2020,4,TOTAL,6509711,9795433898.261469,kancheepuram district
tamil-nadu,2020,4,TOTAL,4364806,8662796446.594257,tiruppur district
tamil-nadu,2020,4,TOTAL,1902446,4029773950.47177,dharmapuri district
tamil-nadu,2020,4,TOTAL,1025293,2096065758.5672612,thoothukkudi district
tamil-nadu,2020,4,TOTAL,1385065,2813748477.8655963,thanjavur district
tamil-nadu,2020,4,TOTAL,3222620,7010358411.213523,madurai district
tamil-nadu,2020,4,TOTAL,1662872,3151358781.4440365,tiruvannamalai district
tamil-nadu,2020,4,TOTAL,4407759,9865912487.837538,salem district
tamil-nadu,2020,4,TOTAL,664899,1298601389.6956697,nagapattinam district
tamil-nadu,2020,4,TOTAL,1301514,2436174292.046173,tirupathur district
tamil-nadu,2020,4,TOTAL,387497,743274399.6431041,ariyalur district
tamil-nadu,2020,4,TOTAL,24172148,46230345977.314285,chennai district
tamil-nadu,2020,4,TOTAL,715903,1389804925.0072508,the nilgiris district
tamil-nadu,2020,4,TOTAL,2534766,5126731992.032161,erode district
tamil-nadu,2020,4,TOTAL,721954,1457183761.2301733,karur district
tamil-nadu,2020,4,TOTAL,959178,1942813252.5128467,kallakkurichi district
tamil-nadu,2020,4,TOTAL,1372880,2475210959.1676445,viluppuram district
tamil-nadu,2020,4,TOTAL,724855,1483819411.301909,pudukkottai district
tamil-nadu,2020,4,TOTAL,365657,715175756.890573,perambalur district
tamil-nadu,2020,4,TOTAL,10473572,18723397961.28515,coimbatore district
tamil-nadu,2020,4,TOTAL,1102516,2383190479.025921,virudhunagar district
tamil-nadu,2020,4,TOTAL,1631369,3318607660.087685,dindigul district
tamil-nadu,2020,4,TOTAL,797194,1721864988.6506038,sivaganga district
tamil-nadu,2020,4,TOTAL,609674,1274667229.591744,tenkasi district
tamil-nadu,2020,4,TOTAL,10168033,13669246947.729094,chengalpattu district
tamil-nadu,2020,4,TOTAL,1166505,2382779400.116146,kanniyakumari district
tamil-nadu,2020,4,TOTAL,1111193,2260434387.216198,tirunelveli district
tamil-nadu,2020,4,TOTAL,10184454,17303936393.2994,thiruvallur district
tamil-nadu,2020,4,TOTAL,804224,1801741591.6517766,theni district
tamil-nadu,2020,4,TOTAL,1248949,2325606203.7697453,ranipet district
tamil-nadu,2020,4,TOTAL,1351038,3027640522.714216,namakkal district
tamil-nadu,2020,4,TOTAL,1923419,3810475312.8014083,vellore district
tamil-nadu,2020,4,TOTAL,472518,964028095.5818014,thiruvarur district
tamil-nadu,2020,2,TOTAL,1239752,2259353198.2312646,tiruchirappalli district
tamil-nadu,2020,2,TOTAL,403786,661632822.2122507,ramanathapuram district
tamil-nadu,2020,2,TOTAL,1815882,2926042853.4562645,krishnagiri district
tamil-nadu,2020,2,TOTAL,929530,1458835726.4592264,cuddalore district
tamil-nadu,2020,2,TOTAL,2203060,3393883768.0840974,kancheepuram district
tamil-nadu,2020,2,TOTAL,1672101,2911511483.8182716,tiruppur district
tamil-nadu,2020,2,TOTAL,971777,1539558695.6271136,dharmapuri district
tamil-nadu,2020,2,TOTAL,585510,938884780.0900332,thoothukkudi district
tamil-nadu,2020,2,TOTAL,783386,1304374742.2084258,thanjavur district
tamil-nadu,2020,2,TOTAL,1479517,2674909377.6650577,madurai district
tamil-nadu,2020,2,TOTAL,1016764,1564647529.0364478,tiruvannamalai district
tamil-nadu,2020,2,TOTAL,1996687,3860454261.651264,salem district
tamil-nadu,2020,2,TOTAL,390613,608201139.5141095,nagapattinam district
tamil-nadu,2020,2,TOTAL,631124,960294057.5729527,tirupathur district
tamil-nadu,2020,2,TOTAL,263779,410063988.60662913,ariyalur district
tamil-nadu,2020,2,TOTAL,12611208,29147317644.503105,chennai district
tamil-nadu,2020,2,TOTAL,355454,581703441.9510607,the nilgiris district
tamil-nadu,2020,2,TOTAL,1139240,2119973187.1860313,erode district
tamil-nadu,2020,2,TOTAL,382119,633428413.9921837,karur district
tamil-nadu,2020,2,TOTAL,607847,980428588.7206059,kallakkurichi district
tamil-nadu,2020,2,TOTAL,766917,1162943132.2356915,viluppuram district
tamil-nadu,2020,2,TOTAL,459794,750888437.2587082,pudukkottai district
tamil-nadu,2020,2,TOTAL,198639,329964998.7805215,perambalur district
tamil-nadu,2020,2,TOTAL,4598586,9331489602.73216,coimbatore district
tamil-nadu,2020,2,TOTAL,638466,1035203731.1760523,virudhunagar district
tamil-nadu,2020,2,TOTAL,875201,1467678448.642478,dindigul district
tamil-nadu,2020,2,TOTAL,466843,832938854.3656999,sivaganga district
tamil-nadu,2020,2,TOTAL,393743,607997551.0017486,tenkasi district
tamil-nadu,2020,2,TOTAL,3911793,5672393784.752347,chengalpattu district
tamil-nadu,2020,2,TOTAL,642785,1002764983.21273,kanniyakumari district
tamil-nadu,2020,2,TOTAL,595006,981716780.5785341,tirunelveli district
tamil-nadu,2020,2,TOTAL,3872452,6511946063.8743,thiruvallur district
tamil-nadu,2020,2,TOTAL,456942,841976234.1873717,theni district
tamil-nadu,2020,2,TOTAL,609090,998988164.0633076,ranipet district
